time,isobaricInhPa,latitude,longitude,z,r,q,t,u,v,w,vo
05-06-24 17:00,850,16.25,48.25,14512.449,11.801816,0.003880194,304.40906,-8.943024,-7.365402,-0.26516533,-6.09E-06
05-06-24 17:00,850,16,48,14506.699,12.8721285,0.004223517,304.52234,-6.88443,-3.1251678,-0.677763,-1.02E-05
05-06-24 17:00,850,16,48.25,14509.699,11.6846285,0.003917865,304.5067,-7.607086,-5.234543,-0.41775322,-9.51E-06
05-06-24 17:00,750,16.25,48,25293.629,17.206268,0.003716813,294.25342,-7.813217,-5.2764435,-0.7656822,-2.54E-05
05-06-24 17:00,750,16.25,48.25,25287.004,18.56955,0.003745423,293.97998,-7.170639,-5.3838654,-0.22027206,-2.84E-05
05-06-24 17:00,750,16,48,25289.879,18.628143,0.003983364,294.1831,-7.9421234,-5.319412,-1.5684166,-4.05E-06
05-06-24 17:00,750,16,48.25,25285.254,18.905487,0.003783332,293.9839,-7.360092,-5.7490997,-0.8491783,-2.86E-06
05-06-24 17:00,500,16.25,48,57957.074,2.5906239,0.000170241,271.5349,-11.850235,-3.8287506,-0.063611984,3.18E-05
05-06-24 17:00,500,16.25,48.25,57954.074,2.4187489,0.000168691,271.6316,-11.606094,-3.3873444,-0.05872917,2.92E-05
05-06-24 17:00,500,16,48,57949.574,4.0554676,0.000264059,271.43823,-11.393204,-3.211563,-0.041151047,3.70E-05
05-06-24 17:00,500,16,48.25,57948.074,3.7429676,0.000263582,271.5359,-10.934219,-2.7506256,-0.08851433,4.45E-05
05-06-24 18:00,1000,16.25,48,589.50073,11.716388,0.003882797,313.56073,-3.4447021,-3.112671,-0.036719322,2.33E-05
05-06-24 18:00,1000,16.25,48.25,551.37573,11.9624815,0.003939541,313.5412,-3.3822021,-3.4759521,0.024437904,2.09E-05
05-06-24 18:00,1000,16,48,517.37573,12.06795,0.004286679,314.15643,-2.1673584,-1.9544678,0.09816837,2.78E-05
05-06-24 18:00,1000,16,48.25,481.00073,11.4117,0.00414172,314.18964,-2.2698975,-2.4349365,0.079857826,1.81E-05
05-06-24 18:00,850,16.25,48,14593.574,12.1152525,0.003923111,303.98413,-9.399765,-6.9485474,-0.3830347,1.62E-05
05-06-24 18:00,850,16.25,48.25,14595.074,12.111346,0.00392931,303.94116,-9.413437,-7.4680786,-0.012673378,-3.82E-05
05-06-24 18:00,850,16,48,14587.824,12.541034,0.004112415,304.0935,-8.145859,-4.958313,-0.46311283,-3.66E-05
05-06-24 18:00,850,16,48.25,14588.699,10.908221,0.003700428,304.12085,-9.139999,-7.1399536,-0.19382572,-3.03E-05
05-06-24 18:00,750,16.25,48,25362.012,17.385742,0.003669359,293.9038,-7.580185,-5.0610657,-0.13727474,-3.58E-05
05-06-24 18:00,750,16.25,48.25,25355.887,18.569336,0.003713228,293.6128,-6.785263,-5.109894,0.4044733,-2.77E-05
05-06-24 18:00,750,16,48,25358.887,18.19043,0.003828623,293.95068,-8.18956,-5.3110657,-1.0640326,-1.15E-05
05-06-24 18:00,750,16,48.25,25352.137,18.217773,0.003623345,293.75537,-7.203232,-5.405792,-0.17536068,-1.12E-05
05-06-24 18:00,500,16.25,48,58022.938,2.3298035,0.00015832,271.5596,-12.004547,-3.1777039,-0.076416016,3.43E-05
05-06-24 18:00,500,16.25,48.25,58020.438,2.2985535,0.000158797,271.6094,-11.6822815,-2.790985,-0.056396484,3.16E-05
05-06-24 18:00,500,16,48,58015.438,3.6462097,0.000236164,271.42484,-11.363922,-2.3808289,-0.068115234,4.58E-05
05-06-24 18:00,500,16,48.25,58014.438,3.681366,0.000264774,271.4639,-10.832672,-1.9472351,-0.103271484,4.79E-05
05-06-24 19:00,1000,16.25,48,610.75024,12.609407,0.003963362,312.966,-3.548462,-2.9176178,-0.029601097,1.51E-05
05-06-24 19:00,1000,16.25,48.25,573.12524,12.570345,0.003979098,313.0207,-3.4088135,-3.1480865,0.015686989,1.58E-05
05-06-24 19:00,1000,16,48,541.50024,12.64847,0.00423659,313.4328,-2.456665,-2.4605865,0.10089207,3.03E-05
05-06-24 19:00,1000,16,48.25,509.12524,11.293001,0.003852736,313.3703,-2.7174072,-2.8961334,0.060975075,1.73E-05
05-06-24 19:00,850,16.25,48,14598.961,12.419666,0.003997378,303.65793,-9.878967,-6.715332,-0.16332817,-2.96E-05
05-06-24 19:00,850,16.25,48.25,14602.086,12.275135,0.003977828,303.68527,-9.523499,-6.8481445,0.13183784,-4.62E-05
05-06-24 19:00,850,16,48,14591.711,12.13451,0.003916793,303.78293,-9.851624,-6.4575195,-0.30566216,-4.59E-05
05-06-24 19:00,850,16,48.25,14594.336,11.099354,0.003775649,303.7673,-10.253967,-7.715332,-0.013425827,-6.16E-06
05-06-24 19:00,750,16.25,48,25356.035,17.611084,0.003551734,293.55798,-7.1584473,-4.779022,0.4072399,-2.24E-05
05-06-24 19:00,750,16.25,48.25,25350.41,19.14624,0.003729118,293.2162,-6.4299316,-4.9391785,0.6753063,-1.11E-05
05-06-24 19:00,750,16,48,25352.285,17.728271,0.00364734,293.7201,-7.5646973,-4.808319,-0.34861946,-9.49E-06
05-06-24 19:00,750,16,48.25,25345.535,17.747803,0.003467334,293.4662,-6.41626,-4.8337097,0.4443493,-1.80E-05
05-06-24 19:00,500,16.25,48,58010.258,2.2318544,0.000162611,271.45618,-12.03685,-2.4713593,-0.12764454,3.68E-05
05-06-24 19:00,500,16.25,48.25,58008.258,2.614667,0.000165592,271.45422,-11.611069,-2.0865936,-0.114460945,3.46E-05
05-06-24 19:00,500,16,48,58003.758,3.7162294,0.000247369,271.25696,-11.292709,-1.5358124,-0.13985157,5.03E-05
05-06-24 19:00,500,16,48.25,58003.258,4.4545107,0.000327955,271.21887,-10.712631,-1.1178436,-0.17500782,4.66E-05
05-06-24 20:00,1000,16.25,48,657.3696,13.328354,0.004037601,312.57047,-3.443863,-2.6390228,-0.0197258,1.24E-05
05-06-24 20:00,1000,16.25,48.25,620.7446,13.195541,0.004025203,312.54507,-3.1411285,-2.5452728,0.006031036,2.42E-05
05-06-24 20:00,1000,16,48,595.8696,12.890854,0.0041282,312.7189,-2.6762848,-2.361679,0.08073807,3.10E-05
05-06-24 20:00,1000,16,48.25,566.3696,11.590073,0.003884536,312.54312,-2.758316,-2.4651947,0.03837967,2.12E-05
05-06-24 20:00,850,16.25,48,14636.066,12.782067,0.004112762,303.42346,-9.792984,-6.0296936,-0.058717728,-4.18E-05
05-06-24 20:00,850,16.25,48.25,14637.191,12.957849,0.00416426,303.33557,-8.943375,-5.664459,0.12853813,-3.28E-05
05-06-24 20:00,850,16,48,14627.441,12.641442,0.003953498,303.4723,-10.5507965,-6.2816467,-0.30603218,-1.73E-05
05-06-24 20:00,850,16,48.25,14630.191,12.723474,0.004140418,303.32776,-9.916031,-6.6527405,-0.000612259,1.67E-06
05-06-24 20:00,750,16.25,48,25381.875,18.869858,0.003635274,293.16208,-6.458786,-4.7104187,0.5871029,-1.27E-05
05-06-24 20:00,750,16.25,48.25,25373,20.717514,0.003887521,292.80466,-5.8923798,-5.1664734,0.6088314,-1.13E-05
05-06-24 20:00,750,16,48,25377.75,17.674545,0.003546344,293.43356,-6.5134735,-4.561981,0.06708336,-9.58E-06
05-06-24 20:00,750,16,48.25,25369.25,17.799545,0.003378497,293.12692,-5.4998016,-4.846161,0.62103844,-2.30E-05
05-06-24 20:00,500,16.25,48,58023.53,2.511342,0.000183592,271.17053,-11.657669,-1.9049988,-0.21407795,3.75E-05
05-06-24 20:00,500,16.25,48.25,58019.78,3.1129045,0.000195871,271.1178,-11.138138,-1.5534363,-0.19601154,3.51E-05
05-06-24 20:00,500,16,48,58015.03,4.960561,0.000311146,270.8756,-10.89595,-0.9792175,-0.21212482,4.81E-05
05-06-24 20:00,500,16,48.25,58012.03,6.4683733,0.000458251,270.78186,-10.198685,-0.70578,-0.21896076,3.85E-05
05-06-24 21:00,1000,16.25,48,629.39307,13.873243,0.004105926,312.19095,-3.1229706,-1.9470367,-0.014961243,1.66E-05
05-06-24 21:00,1000,16.25,48.25,600.26807,14.517775,0.004239917,311.69485,-2.9803925,-1.7263336,0.006645203,2.98E-05
05-06-24 21:00,1000,16,48,580.51807,13.521681,0.004095435,311.96634,-2.5448456,-1.7810211,0.038505554,2.54E-05
05-06-24 21:00,1000,16,48.25,555.64307,13.287306,0.004360557,311.42532,-2.5184784,-1.7732086,0.015556335,2.72E-05
05-06-24 21:00,850,16.25,48,14594.855,14.090402,0.004429858,302.9865,-9.033508,-4.7487183,-0.057494164,-3.55E-05
05-06-24 21:00,850,16.25,48.25,14592.73,14.652902,0.004560512,302.8322,-7.844055,-4.322937,0.10510349,-2.13E-05
05-06-24 21:00,850,16,48,14588.105,14.88337,0.004448932,302.8791,-9.957336,-4.787781,-0.35974026,-1.23E-05
05-06-24 21:00,850,16,48.25,14589.48,14.512277,0.004323524,302.8244,-8.621399,-5.121765,-0.042113304,-1.12E-05
05-06-24 21:00,750,16.25,48,25329.047,20.944962,0.003962783,292.76056,-5.7920074,-4.896576,0.49775982,-1.76E-05
05-06-24 21:00,750,16.25,48.25,25317.297,22.577774,0.004171161,292.4461,-5.413101,-5.5518494,0.45039654,-1.64E-05
05-06-24 21:00,750,16,48,25326.672,18.694962,0.003655939,293.08087,-5.694351,-4.7256775,0.16499615,-1.22E-05
05-06-24 21:00,750,16,48.25,25316.797,19.526993,0.003670005,292.71368,-5.051773,-5.1700134,0.5248594,-2.06E-05
05-06-24 21:00,500,16.25,48,57953.812,3.3620472,0.000231038,270.72787,-10.867584,-1.576889,-0.18663883,3.26E-05
05-06-24 21:00,500,16.25,48.25,57947.812,4.174547,0.000254641,270.67416,-10.240631,-1.4323578,-0.17784977,2.98E-05
05-06-24 21:00,500,16,48,57942.812,7.139391,0.000434528,270.42416,-10.070709,-0.8718109,-0.12560368,3.75E-05
05-06-24 21:00,500,16,48.25,57937.812,9.299547,0.00060905,270.3597,-9.299225,-0.8796234,-0.14611149,2.80E-05
05-06-24 22:00,1000,16.25,48,612.1763,13.539758,0.004180323,312.2345,-3.3240356,-1.1261902,-0.047326088,1.92E-05
05-06-24 22:00,1000,16.25,48.25,593.3013,16.895226,0.005044352,311.2755,-3.0857544,-0.7980652,-0.030724525,3.11E-05
05-06-24 22:00,1000,16,48,573.5513,13.555383,0.004166018,311.7052,-2.7820435,-1.2443542,-0.023400307,2.79E-05
05-06-24 22:00,1000,16,48.25,555.8013,16.637413,0.005519282,310.82434,-2.577942,-1.1925964,-0.041466713,2.87E-05
05-06-24 22:00,850,16.25,48,14577.727,14.910251,0.004529845,302.828,-7.750656,-4.2408295,-0.07056236,-4.72E-05
05-06-24 22:00,850,16.25,48.25,14577.727,15.113376,0.004706752,302.71863,-6.375656,-4.3101654,0.073236465,-2.00E-05
05-06-24 22:00,850,16,48,14574.977,16.347752,0.004783522,302.71277,-8.795578,-3.9234467,-0.29639244,-4.90E-05
05-06-24 22:00,850,16,48.25,14579.852,14.308688,0.004199397,302.72058,-7.0045624,-4.833603,0.01610756,-4.30E-05
05-06-24 22:00,750,16.25,48,25299.098,21.292007,0.004060347,292.37582,-5.6208496,-5.472702,0.28059578,-2.06E-05
05-06-24 22:00,750,16.25,48.25,25289.473,23.139664,0.004182417,292.09653,-5.27124,-6.0498505,0.3006153,-1.65E-05
05-06-24 22:00,750,16,48,25299.348,19.256851,0.003684838,292.58676,-5.474365,-5.3730927,0.17927742,-6.17E-06
05-06-24 22:00,750,16,48.25,25291.473,21.135757,0.003899176,292.18442,-5.08374,-5.8818817,0.46687508,-2.10E-05
05-06-24 22:00,500,16.25,48,57893.95,4.548871,0.000307212,270.41028,-9.747208,-0.6034851,-0.053341866,2.55E-05
05-06-24 22:00,500,16.25,48.25,57887.45,5.7090273,0.00034679,270.38782,-9.1827545,-0.69918823,-0.049435616,2.44E-05
05-06-24 22:00,500,16,48,57881.7,9.931684,0.000596772,270.16907,-8.960098,-0.09176636,-0.005978584,1.79E-05
05-06-24 22:00,500,16,48.25,57875.95,12.177777,0.000760446,270.1554,-8.3858795,-0.34176636,-0.02355671,1.54E-05
05-06-24 23:00,1000,16.25,48,599.7095,16.721024,0.004925989,311.37134,-2.7837982,-0.37295532,0.004796982,1.96E-05
05-06-24 23:00,1000,16.25,48.25,578.9595,24.920242,0.006866239,310.38696,-2.521103,-0.26260376,0.002355576,2.40E-05
05-06-24 23:00,1000,16,48,567.8345,16.607742,0.004851602,310.58032,-2.2613373,-0.8573303,-0.005456924,2.75E-05
05-06-24 23:00,1000,16,48.25,548.3345,23.154617,0.006731294,309.58423,-1.9263763,-0.7098694,-0.022424698,3.15E-05
05-06-24 23:00,850,16.25,48,14543.195,16.227673,0.004866514,302.4264,-7.035614,-3.206421,-0.12623787,-4.31E-05
05-06-24 23:00,850,16.25,48.25,14541.57,16.473766,0.005055819,302.3971,-6.0102234,-3.355835,-0.000993729,-9.34E-06
05-06-24 23:00,850,16,48,14541.32,17.462048,0.005091582,302.3092,-7.787567,-2.6644287,-0.1828785,-5.34E-05
05-06-24 23:00,850,16,48.25,14544.195,15.587049,0.004580889,302.35022,-6.361786,-3.6429443,0.01804924,-2.70E-05
05-06-24 23:00,750,16.25,48,25256.715,23.007767,0.004254967,292.154,-5.346161,-5.1393433,0.07338047,-1.85E-05
05-06-24 23:00,750,16.25,48.25,25246.965,24.023392,0.004365832,291.93134,-5.2270203,-5.628601,0.13417149,-1.50E-05
05-06-24 23:00,750,16,48,25256.09,22.308548,0.004068047,292.24188,-5.330536,-5.2330933,0.10951328,-1.49E-05
05-06-24 23:00,750,16,48.25,25246.965,23.699173,0.004239231,291.88837,-5.2113953,-5.704773,0.30775547,-2.69E-05
05-06-24 23:00,500,16.25,48,57845.273,5.504077,0.000361033,270.35797,-8.705643,-1.3004761,-0.010653496,2.27E-05
05-06-24 23:00,500,16.25,48.25,57839.273,6.707202,0.000415154,270.35602,-8.342361,-1.3981323,-0.005770683,2.49E-05
05-06-24 23:00,500,16,48,57831.523,11.754077,0.000711746,270.16656,-7.9810333,-0.8668823,0.031826973,1.21E-05
05-06-24 23:00,500,16,48.25,57826.773,13.828296,0.000853605,270.16754,-7.645096,-1.0504761,0.01864338,1.54E-05
06-06-24 0:00,1000,16.25,48,631.3523,21.715118,0.006011289,310.6142,-2.1717224,0.055389404,0.02295494,1.69E-05
06-06-24 0:00,1000,16.25,48.25,611.2273,33.613556,0.008668225,309.58295,-1.9861755,0.007537842,0.002447128,2.17E-05
06-06-24 0:00,1000,16,48,604.1023,20.312775,0.00567941,309.62982,-1.6932068,-0.88308716,0.00317955,2.72E-05
06-06-24 0:00,1000,16,48.25,585.2273,29.56668,0.007703107,308.5888,-1.2732849,-0.5647278,-0.030511856,3.96E-05
06-06-24 0:00,850,16.25,48,14557.324,18.269196,0.005327251,302.00366,-6.288971,-2.1269379,-0.18271351,-2.85E-05
06-06-24 0:00,850,16.25,48.25,14555.449,18.32779,0.00554755,302.01343,-5.552643,-2.3036957,-0.095067024,-3.84E-06
06-06-24 0:00,850,16,48,14555.574,19.179352,0.005423095,301.88647,-6.806549,-1.4374847,-0.17221546,-4.53E-05
06-06-24 0:00,850,16,48.25,14557.574,17.72232,0.005108383,301.93726,-5.7469788,-2.3603363,-0.05112171,-2.16E-05
06-06-24 0:00,750,16.25,48,25264.453,23.79248,0.004348371,291.98947,-5.1831207,-4.8107147,-0.08648014,-1.45E-05
06-06-24 0:00,750,16.25,48.25,25254.953,24.8042,0.004479025,291.77463,-5.1655426,-5.3331757,-0.031060219,-1.57E-05
06-06-24 0:00,750,16,48,25262.453,24.187012,0.00430641,291.99142,-5.1206207,-4.970871,-0.044976234,-2.19E-05
06-06-24 0:00,750,16,48.25,25253.578,25.034668,0.004405115,291.68478,-5.1342926,-5.464035,0.1349554,-2.58E-05
06-06-24 0:00,500,16.25,48,57841.28,5.9142275,0.000389602,270.2803,-8.132156,-1.9978027,-0.07861519,2.10E-05
06-06-24 0:00,500,16.25,48.25,57838.03,7.4025087,0.000453259,270.29788,-7.8704376,-2.0270996,-0.061037064,2.48E-05
06-06-24 0:00,500,16,48,57830.03,12.691571,0.000768449,270.13284,-7.5403595,-1.5505371,-0.021486282,1.16E-05
06-06-24 0:00,500,16,48.25,57828.03,14.750165,0.000905778,270.1475,-7.2727814,-1.595459,-0.021486282,1.72E-05
06-06-24 1:00,1000,16.25,48,662.23315,27.160278,0.007157553,309.9253,-1.4923401,0.24238586,0.08837986,1.47E-05
06-06-24 1:00,1000,16.25,48.25,639.48315,41.425903,0.010163058,308.8667,-1.302887,0.13301086,0.054566383,2.38E-05
06-06-24 1:00,1000,16,48,636.60815,23.777466,0.006449927,308.86475,-1.092926,-1.2224579,0.06909275,2.38E-05
06-06-24 1:00,1000,16,48.25,614.73315,34.796997,0.008415449,307.85303,-0.54507446,-0.7957001,0.024537086,4.05E-05
06-06-24 1:00,850,16.25,48,14572.727,21.03389,0.00589855,301.51636,-5.3604584,-1.4802399,-0.12132645,-1.03E-05
06-06-24 1:00,850,16.25,48.25,14566.227,20.682327,0.006131247,301.573,-4.859482,-1.6335602,-0.06712723,1.64E-06
06-06-24 1:00,850,16,48,14569.852,21.416702,0.005795553,301.4265,-5.712021,-0.56617737,-0.12279129,-3.88E-05
06-06-24 1:00,850,16,48.25,14566.727,20.029984,0.0057102,301.50464,-4.9522552,-1.4460602,-0.02928543,-2.60E-05
06-06-24 1:00,750,16.25,48,25273.535,24.341217,0.004416753,291.84448,-4.8856354,-4.8901825,-0.11825085,-1.50E-05
06-06-24 1:00,750,16.25,48.25,25259.535,25.684967,0.004575778,291.61792,-4.8856354,-5.6509247,-0.06136608,-2.23E-05
06-06-24 1:00,750,16,48,25269.785,25.153717,0.004447032,291.8191,-4.7000885,-5.0815887,-0.10067272,-2.95E-05
06-06-24 1:00,750,16,48.25,25256.285,26.00528,0.004507113,291.51636,-4.8387604,-5.7612762,0.09195423,-3.37E-05
06-06-24 1:00,500,16.25,48,57832.938,6.339772,0.000410703,270.15256,-7.845215,-2.345932,-0.06956768,1.92E-05
06-06-24 1:00,500,16.25,48.25,57828.188,7.8749285,0.000477817,270.2053,-7.614746,-2.3420258,-0.0378294,2.29E-05
06-06-24 1:00,500,16,48,57824.438,13.402272,0.000801709,270.03732,-7.36084,-1.9924164,-0.019274712,1.16E-05
06-06-24 1:00,500,16,48.25,57820.938,15.507741,0.000947383,270.0881,-7.083496,-1.9416351,-0.00706768,1.91E-05
06-06-24 2:00,1000,16.25,48,700.6221,32.311172,0.008190475,309.40845,-1.0108643,0.44891357,0.11046219,1.12E-05
06-06-24 2:00,1000,16.25,48.25,681.2471,48.108047,0.011329018,308.33813,-0.819458,0.26531982,0.059436798,2.08E-05
06-06-24 2:00,1000,16,48,678.4971,26.89711,0.007082783,308.31274,-0.7305908,-1.3948364,0.08897781,1.73E-05
06-06-24 2:00,1000,16,48.25,660.4971,39.111954,0.009022079,307.3069,-0.15930176,-1.083313,0.034900665,2.66E-05
06-06-24 2:00,850,16.25,48,14600.262,22.8396,0.006265447,301.17694,-4.593292,-1.2479401,-0.043945312,1.84E-06
06-06-24 2:00,850,16.25,48.25,14595.512,22.550537,0.006513402,301.19452,-4.2573547,-1.4071198,-0.026855469,8.82E-06
06-06-24 2:00,850,16,48,14598.887,22.980225,0.006041333,301.0656,-4.7846985,-0.13465881,-0.09692383,-3.53E-05
06-06-24 2:00,850,16,48.25,14597.012,22.007568,0.006155774,301.1203,-4.2241516,-0.9920807,-0.025390625,-2.79E-05
06-06-24 2:00,750,16.25,48,25295.164,25.127808,0.004525855,291.7034,-4.6168823,-5.29126,-0.1516943,-2.02E-05
06-06-24 2:00,750,16.25,48.25,25282.79,26.530151,0.004673913,291.47488,-4.7008667,-6.2736816,-0.0891943,-2.54E-05
06-06-24 2:00,750,16,48,25292.414,25.971558,0.00455828,291.67606,-4.3668823,-5.4992676,-0.14363766,-3.82E-05
06-06-24 2:00,750,16,48.25,25280.664,26.88562,0.004625991,291.36746,-4.657898,-6.3586426,0.045083046,-3.79E-05
06-06-24 2:00,500,16.25,48,57835.465,6.635956,0.000426478,270.03204,-7.936966,-2.4046478,-0.10015774,1.78E-05
06-06-24 2:00,500,16.25,48.25,57835.215,8.143768,0.000494308,270.12482,-7.784622,-2.377304,-0.071837425,2.13E-05
06-06-24 2:00,500,16,48,57829.215,14.050018,0.000827975,269.93048,-7.532669,-2.234726,-0.051329613,1.08E-05
06-06-24 2:00,500,16,48.25,57830.465,16.233612,0.000982828,270.01935,-7.3022003,-2.1292572,-0.048399925,2.03E-05
06-06-24 3:00,1000,16.25,48,784.2798,37.39084,0.009178277,309.14215,-0.5850525,0.634552,0.1348877,3.41E-06
06-06-24 3:00,1000,16.25,48.25,766.9048,53.33615,0.012272473,308.02106,-0.3946228,0.4109192,0.0769043,1.08E-05
06-06-24 3:00,1000,16,48,764.5298,30.008026,0.007667657,308.01715,-0.5401306,-1.3381042,0.10510254,9.26E-06
06-06-24 3:00,1000,16,48.25,750.1548,42.855682,0.009645578,306.90387,0.009674072,-1.0832214,0.050048828,1.44E-05
06-06-24 3:00,850,16.25,48,14680.582,23.123466,0.006340813,301.01715,-3.998169,-1.0499268,0.03535652,7.11E-06
06-06-24 3:00,850,16.25,48.25,14675.582,23.424248,0.006610226,300.9488,-3.7716064,-1.2686768,0.040239334,1.27E-05
06-06-24 3:00,850,16,48,14679.832,23.373466,0.006126713,300.85114,-4.0548096,0.11022949,-0.064741135,-3.23E-05
06-06-24 3:00,850,16,48.25,14677.707,23.30706,0.006366562,300.83356,-3.607544,-0.72766113,0.023637772,-2.60E-05
06-06-24 3:00,750,16.25,48,25370.45,26.037613,0.004625004,291.5683,-4.4967804,-5.6805725,-0.1561861,-2.39E-05
06-06-24 3:00,750,16.25,48.25,25357.824,27.16652,0.004754942,291.36713,-4.6842804,-6.8211975,-0.08831501,-2.16E-05
06-06-24 3:00,750,16,48,25367.324,26.865738,0.004662674,291.5312,-4.1842804,-5.8143616,-0.14739704,-5.07E-05
06-06-24 3:00,750,16,48.25,25355.45,27.756363,0.004752319,291.23236,-4.6100616,-6.871002,0.062075615,-3.83E-05
06-06-24 3:00,500,16.25,48,57890.766,7.278804,0.000458899,269.87036,-8.189026,-2.2098236,-0.12107563,1.69E-05
06-06-24 3:00,500,16.25,48.25,57892.516,8.989741,0.000540915,269.9729,-8.112854,-2.0789642,-0.10447407,1.80E-05
06-06-24 3:00,500,16,48,57884.766,14.974116,0.000873985,269.79712,-7.9487915,-2.1883392,-0.0698061,9.53E-06
06-06-24 3:00,500,16,48.25,57888.016,17.380367,0.00103015,269.89185,-7.786682,-1.9949799,-0.075665474,1.78E-05
06-06-24 4:00,1000,16.25,48,839.3557,39.58777,0.010124233,309.20758,-0.23019409,0.6214142,0.09673405,3.26E-06
06-06-24 4:00,1000,16.25,48.25,823.4807,53.759644,0.013041522,308.00836,-0.12863159,0.5608673,0.047905922,1.12E-05
06-06-24 4:00,1000,16,48,823.7307,31.95105,0.008238342,307.99664,-0.30245972,-0.9342499,0.068291664,-2.58E-07
06-06-24 4:00,1000,16,48.25,811.3557,44.3573,0.01023772,306.774,0.10281372,-0.75553894,0.024224281,7.28E-06
06-06-24 4:00,850,16.25,48,14739.27,22.93811,0.006326724,300.98038,-3.442093,-0.7316284,0.07213688,9.59E-06
06-06-24 4:00,850,16.25,48.25,14734.145,23.809204,0.006606627,300.84952,-3.2741241,-1.0617065,0.054558754,1.38E-05
06-06-24 4:00,850,16,48,14740.27,23.402954,0.006173659,300.7499,-3.3092804,0.34259033,-0.05310726,-3.10E-05
06-06-24 4:00,850,16,48.25,14737.395,23.809204,0.006433535,300.7167,-2.9792023,-0.5597534,0.04918766,-2.50E-05
